linear_search, 10, Time/s, 0.048,10
linear_search, 10, Time/s, 0.033,10
linear_search_opt, 10, Time/s, 0.044,10
linear_search_opt, 10, Time/s, 0.060,10
linear_search, 20, Time/s, 0.056,10
linear_search, 20, Time/s, 0.072,10
linear_search_opt, 20, Time/s, 0.052,10
linear_search_opt, 20, Time/s, 0.068,10
linear_search, 30, Time/s, 0.132,10
linear_search, 30, Time/s, 0.148,10
linear_search_opt, 30, Time/s, 0.076,10
linear_search_opt, 30, Time/s, 0.060,10
linear_search, 40, Time/s, 0.126,10
linear_search, 40, Time/s, 0.143,10
linear_search_opt, 40, Time/s, 0.071,10
linear_search_opt, 40, Time/s, 0.087,10
linear_search, 50, Time/s, 0.066,10
linear_search, 50, Time/s, 0.083,10
linear_search_opt, 50, Time/s, 0.072,10
linear_search_opt, 50, Time/s, 0.088,10
linear_search, 60, Time/s, 0.115,10
linear_search, 60, Time/s, 0.130,10
linear_search_opt, 60, Time/s, 0.056,10
linear_search_opt, 60, Time/s, 0.072,10
linear_search, 70, Time/s, 0.101,10
linear_search, 70, Time/s, 0.116,10
linear_search_opt, 70, Time/s, 0.058,10
linear_search_opt, 70, Time/s, 0.073,10
linear_search, 80, Time/s, 0.153,10
linear_search, 80, Time/s, 0.169,10
linear_search_opt, 80, Time/s, 0.085,10
linear_search_opt, 80, Time/s, 0.101,10
linear_search, 90, Time/s, 0.139,10
linear_search, 90, Time/s, 0.155,10
linear_search_opt, 90, Time/s, 0.087,10
linear_search_opt, 90, Time/s, 0.102,10
linear_search, 100, Time/s, 0.225,10
linear_search, 100, Time/s, 0.241,10
linear_search_opt, 100, Time/s, 0.117,10
linear_search_opt, 100, Time/s, 0.102,10
